rut;name;last_name;email;phone;channel;date;user
173198388;Camila;Moreno;camila.moreno@hotmail.com;56962662530;Email;10-12-2022;AC1
110988575;Cristian;Carrizo;cristian.carrizo@yandex.com;56938633588;Email;17-07-2022;AC3
231189718;Natalia;Ortiz;natalia.ortiz@tutamail.mx;56974295849;Call Center;25-06-2023;AC3
178549782;Hernan;Ponce;hernan.ponce@tutamail.cz;56913992425;Call Center;10-10-2023;AC1
13501091K;Alvaro;Suarez;alvaro.suarez@me.com;56963553578;Email;03-12-2023;AC2
122293815;Andrea;Cardozo;andrea.cardozo@icloud.com;56978733162;Web;17-03-2024;AC1
19579183K;Catalina;Nunez;catalina.nunez@hotmail.com;56974788230;Call Center;09-11-2022;AC3
153519730;Loreto;Vera;loreto.vera@protonmail.com;56966954819;Web;04-02-2024;AC1
258825616;Pedro;Suarez;pedro.suarez@tutamail.bg;56989885812;Call Center;22-01-2023;JC
101452980;Laura;Gimenez;laura.gimenez@tutamail.it;56929993639;Email;09-03-2023;AC1
12049337K;Antonia;Coronel;antonia.coronel@inbox.com;56986219787;Web;17-10-2022;JC
23571096K;Patricia;Torres;patricia.torres@tutamail.co;56987299376;Web;27-02-2024;AC2
126973306;Carlos;Castro;carlos.castro@tutamail.sk;56901546485;Email;30-10-2023;AC2
208052063;Claudio;Cabrera;claudio.cabrera@outlook.com;56921893921;Call Center;19-01-2024;AC2
193620981;Fernando;Vera;fernando.vera@gmx.com;56922227306;Call Center;05-08-2023;AC1
236132390;Laura;Molina;laura.molina@icloud.com;56979572727;Web;23-08-2023;AC2
155632593;Valentina;Torres;valentina.torres@mail.com;56914802100;Web;23-05-2023;AC1
226983511;Catalina;Campos;catalina.campos@tutamail.tw;56935042746;Web;15-10-2022;AC1
252098844;Andrea;Castro;andrea.castro@tutamail.br;56982434553;Call Center;27-09-2022;JC
246725039;Gonzalo;Nunez;gonzalo.nunez@tutamail.hk;56965109814;Web;06-07-2022;AC3
188845177;Florencia;Coronel;florencia.coronel@mail.com;56942147312;Call Center;19-08-2023;JC
236754448;Isabel;Carrizo;isabel.carrizo@tutamail.ru;56917190827;Web;21-09-2022;AC2
112874763;Carolina;Cordoba;carolina.cordoba@aol.com;56999367630;Call Center;30-09-2023;AC3
208191411;Constanza;Figueroa;constanza.figueroa@live.com;56922830824;Call Center;17-10-2023;AC1
23015662K;Camila;Ojeda;camila.ojeda@tutamail.cz;56916768689;Email;19-09-2023;AC3
182727768;Valentina;Luna;valentina.luna@yandex.com;56955205323;Call Center;21-02-2023;JC
170168771;Natalia;Arias;natalia.arias@tutamail.de;56995169170;Call Center;10-06-2022;AC3
148874093;Loreto;Vidal;loreto.vidal@tutamail.org;56979127697;Call Center;28-09-2022;AC1
250775814;Rocio;Vega;rocio.vega@tutamail.kr;56976259463;Call Center;03-01-2024;AC2
23869325K;Daniela;Coronel;daniela.coronel@tutamail.hu;56941718856;Call Center;02-01-2023;AC1
100971445;Natalia;Campos;natalia.campos@tutamail.be;56944100353;Email;11-08-2023;AC1
101191559;Teresa;Flores;teresa.flores@tutamail.bg;56925591104;Call Center;04-03-2024;JC
17931827K;Florencia;Gutierrez;florencia.gutierrez@tutamail.co;56996834394;Email;30-01-2023;AC1
143217590;Carmen;Ferreyra;carmen.ferreyra@tutamail.in;56956230380;Call Center;31-05-2023;AC1
238724643;Catalina;Caceres;catalina.caceres@tutamail.hk;56919492194;Email;17-11-2023;AC1
134755741;Carmen;Mendez;carmen.mendez@protonmail.com;56966294681;Web;31-10-2022;JC
115340360;Natalia;Hernandez;natalia.hernandez@tutamail.kr;56926218658;Web;08-06-2022;AC2
211002301;Paula;Vidal;paula.vidal@aol.com;56986135515;Email;28-06-2022;AC2
222960134;Rosa;Silva;rosa.silva@tutamail.at;56984335075;Email;12-05-2024;JC
148312362;Daniela;Mendez;daniela.mendez@tutamail.bg;56945476046;Call Center;09-07-2022;JC
144729870;Sofia;Nunez;sofia.nunez@tutamail.br;56955161513;Call Center;19-07-2023;AC2
114710911;Carmen;Castro;carmen.castro@tutamail.tr;56930306862;Call Center;18-12-2023;AC3
246461880;Loreto;Figueroa;loreto.figueroa@tutamail.mx;56996786948;Web;08-05-2023;JC
243373328;Diego;Sanchez;diego.sanchez@tutamail.id;56937517841;Web;19-05-2024;JC
23081046K;Pedro;Romero;pedro.romero@tutamail.ar;56984408136;Web;03-09-2023;AC3
155726652;Carolina;Luna;carolina.luna@aol.com;56971559891;Email;13-06-2023;AC2
203178751;Antonia;Campos;antonia.campos@tutamail.cl;56923753147;Email;21-10-2023;AC1
126796927;Patricia;Caceres;patricia.caceres@tutamail.fr;56905108513;Email;10-03-2023;AC1
225571929;Laura;Jimenez;laura.jimenez@tutamail.gr;56912413375;Web;14-05-2023;AC2
158592819;Rocio;Vidal;rocio.vidal@tutamail.hu;56997408777;Web;19-09-2023;AC3
233528455;Eduardo;Vargas;eduardo.vargas@mail.com;56901904634;Email;13-10-2022;JC
255011340;Isabel;Carrizo;isabel.carrizo@protonmail.com;56933727024;Web;28-07-2022;AC3
187429269;Ana;Jimenez;ana.jimenez@tutamail.au;56991650723;Email;22-01-2023;AC3
204085102;Pablo;Aguirre;pablo.aguirre@tutamail.sk;56992356970;Call Center;02-10-2022;AC2
166315255;Margarita;Gimenez;margarita.gimenez@tutamail.jp;56922271463;Web;16-03-2024;AC3
130688969;Pablo;Sanchez;pablo.sanchez@tutamail.co;56921839399;Call Center;29-08-2023;JC
253550929;Patricia;Luna;patricia.luna@tutamail.jp;56965598635;Email;01-01-2023;AC2
216198174;Andrea;Lopez;andrea.lopez@tutamail.jp;56992300650;Email;04-01-2023;AC3
166370353;Monica;Sosa;monica.sosa@tutamail.be;56921036416;Call Center;25-01-2023;AC2
241551431;Isabel;Acosta;isabel.acosta@tutamail.in;56983507751;Email;26-04-2023;AC1
101799786;Diego;Castro;diego.castro@tutamail.ch;56956224106;Web;08-05-2023;JC
240773333;Carmen;Cardozo;carmen.cardozo@tutamail.uk;56991276662;Email;12-02-2023;AC3
174043221;Paula;Peralta;paula.peralta@tutamail.be;56941218825;Email;23-11-2023;AC2
179761807;Antonia;Nunez;antonia.nunez@tutamail.in;56999256318;Call Center;09-01-2023;AC1
104167985;Pedro;Vera;pedro.vera@gmail.com;56986289632;Web;11-05-2023;AC1
247364560;Rocio;Acosta;rocio.acosta@tutamail.it;56947053349;Web;17-11-2022;AC3
114257826;Antonia;Gimenez;antonia.gimenez@tutamail.sk;56986434972;Web;21-09-2022;AC1
163414805;Francisco;Carrizo;francisco.carrizo@yopmail.com;56948209930;Email;09-04-2023;AC3
134339764;Loreto;Cardozo;loreto.cardozo@icloud.com;56931633526;Web;28-01-2023;AC2
147956932;Jose;Luna;jose.luna@inbox.com;56934101664;Web;11-09-2022;JC
237452003;Teresa;Garcia;teresa.garcia@tutamail.cn;56958812097;Email;18-07-2022;AC1
172983650;Daniela;Rios;daniela.rios@tutamail.nl;56940917999;Call Center;03-06-2022;JC
196781048;Daniela;Ruiz;daniela.ruiz@tutamail.br;56946134029;Web;16-10-2022;AC2
173823207;Paula;Castro;paula.castro@tutamail.au;56964189012;Web;17-11-2023;JC
130078729;Camila;Moreno;camila.moreno@yahoo.com;56956909235;Call Center;17-05-2024;AC3
111576319;Andres;Ferreyra;andres.ferreyra@outlook.com;56938752477;Email;18-08-2023;JC
166318823;Carolina;Gimenez;carolina.gimenez@gmail.com;56951875418;Call Center;11-10-2022;AC2
184029596;Rosa;Flores;rosa.flores@yandex.com;56907619158;Call Center;24-08-2022;AC2
214955814;Natalia;Peralta;natalia.peralta@tutamail.sk;56995806240;Call Center;25-08-2022;AC3
226425721;Jose;Gomez;jose.gomez@tutamail.pt;56936975692;Web;10-03-2024;JC
130277306;Luisa;Vargas;luisa.vargas@tutamail.be;56923724848;Call Center;01-12-2023;AC3
259662818;Ricardo;Cordoba;ricardo.cordoba@tutamail.eu;56955446794;Email;08-09-2022;AC3
189089740;Carmen;Arias;carmen.arias@tutamail.us;56927719643;Call Center;02-12-2023;JC
138477045;Gabriela;Godoy;gabriela.godoy@tutamail.uk;56977355790;Web;30-06-2022;AC3
113427248;Eduardo;Hernandez;eduardo.hernandez@tutamail.mx;56998785481;Call Center;15-06-2023;JC
232295120;Carolina;Ortiz;carolina.ortiz@tutamail.kr;56922166533;Call Center;25-08-2022;AC1
207225592;Gabriela;Vega;gabriela.vega@tutamail.ar;56948921020;Web;19-05-2024;AC2
249789313;Loreto;Vidal;loreto.vidal@tutamail.uk;56949265949;Email;28-01-2023;AC3
160443960;Paula;Ramirez;paula.ramirez@tutamail.nl;56914880937;Call Center;17-06-2023;AC3
167182690;Fernando;Moreno;fernando.moreno@tutamail.hu;56914904938;Web;06-01-2023;AC1
149714014;Veronica;Ponce;veronica.ponce@tutamail.kr;56970799445;Call Center;16-05-2024;AC3
102964381;Andrea;Lopez;andrea.lopez@tutamail.tw;56985661766;Web;24-10-2023;AC3
172207553;Laura;Luna;laura.luna@tutamail.es;56964074199;Call Center;06-04-2023;AC1
164917347;Rocio;Cordoba;rocio.cordoba@tutamail.pl;56947888862;Email;20-03-2024;AC1
148534950;Mauricio;Hernandez;mauricio.hernandez@live.com;56960930429;Web;02-05-2023;AC1
250178034;Catalina;Cardozo;catalina.cardozo@yahoo.com;56983838222;Web;27-06-2022;JC
112864008;Daniel;Torres;daniel.torres@yandex.com;56936271894;Web;18-04-2023;JC
239755267;Fernanda;Nunez;fernanda.nunez@tutamail.id;56968814565;Web;23-06-2022;JC
246711747;Carolina;Castro;carolina.castro@tutamail.cz;56990181972;Email;21-09-2022;JC
153625328;Javiera;Gomez;javiera.gomez@tutamail.fr;56974269660;Web;29-08-2023;JC
120086391;Claudia;Vargas;claudia.vargas@hotmail.com;56995744089;Call Center;01-02-2023;AC2
12988424K;Loreto;Ortiz;loreto.ortiz@me.com;56955019339;Call Center;20-05-2023;AC3
141054775;Rocio;Rodriguez;rocio.rodriguez@tutamail.org;56940732856;Call Center;05-07-2022;AC3
241079422;Isabel;Hernandez;isabel.hernandez@me.com;56996604838;Web;26-08-2022;AC2
112428100;Teresa;Ortiz;teresa.ortiz@tutamail.cn;56917990971;Web;22-03-2023;JC
15101240K;Alvaro;Hernandez;alvaro.hernandez@tutamail.in;56995355346;Web;29-09-2022;JC
239847358;Fernanda;Fernandez;fernanda.fernandez@tutamail.ca;56927763774;Web;14-08-2023;AC2
161474029;Claudia;Arias;claudia.arias@gmail.com;56938182593;Web;15-12-2022;JC
154093451;Pamela;Luna;pamela.luna@tutamail.net;56956969797;Web;18-06-2022;AC3
166155975;Claudio;Luna;claudio.luna@me.com;56925127079;Email;30-07-2022;AC1
208763423;Sergio;Gutierrez;sergio.gutierrez@outlook.com;56925347418;Email;18-02-2024;AC1
223225896;Pamela;Campos;pamela.campos@tutamail.at;56956081812;Web;18-07-2023;AC1
10581707K;Luisa;Peralta;luisa.peralta@gmail.com;56958565586;Web;20-05-2024;JC
224304250;Camila;Sosa;camila.sosa@tutamail.it;56985970815;Email;04-03-2023;AC2
153951578;Pamela;Gomez;pamela.gomez@msn.com;56938382449;Web;14-12-2022;JC
177889415;Felipe;Figueroa;felipe.figueroa@gmx.com;56933228549;Web;15-04-2023;JC
115665219;Florencia;Castro;florencia.castro@me.com;56902725964;Call Center;20-12-2022;JC
104008690;Antonia;Ponce;antonia.ponce@tutamail.it;56914470281;Web;16-10-2022;AC1
194886810;Carmen;Ojeda;carmen.ojeda@tutamail.bg;56932073715;Call Center;09-04-2023;JC
153548234;Margarita;Vargas;margarita.vargas@tutamail.jp;56967915423;Email;17-07-2022;AC1
126324294;Alvaro;Cordoba;alvaro.cordoba@tutamail.mx;56975032887;Email;14-06-2023;AC2
209114585;Loreto;Hernandez;loreto.hernandez@tutamail.in;56952718993;Email;02-02-2023;AC3
212878383;Claudia;Fernandez;claudia.fernandez@tutamail.ru;56958550266;Call Center;05-01-2024;AC2
115821121;Carmen;Ojeda;carmen.ojeda@tutamail.at;56935666761;Web;04-06-2022;JC
109936537;Claudia;Carrizo;claudia.carrizo@tutamail.uk;56908480524;Web;25-03-2023;JC
154993339;Carmen;Rojas;carmen.rojas@tutamail.ro;56947995131;Email;17-05-2023;AC2
117818039;Fernanda;Figueroa;fernanda.figueroa@tutamail.be;56912930145;Call Center;02-05-2023;AC2
230824819;Natalia;Figueroa;natalia.figueroa@tutamail.tr;56905460281;Call Center;14-06-2022;AC2
245615957;Pamela;Vera;pamela.vera@tutamail.tr;56924560646;Call Center;16-10-2023;AC1
175226397;Constanza;Gomez;constanza.gomez@tuta.io;56971601610;Web;01-06-2023;AC1
163091364;Pamela;Aguirre;pamela.aguirre@tutamail.com;56919914525;Web;18-02-2023;AC3
148856990;Fernando;Arias;fernando.arias@tutamail.uk;56950101271;Web;18-04-2023;AC3
250947992;Daniela;Sanchez;daniela.sanchez@tutamail.it;56974011788;Web;17-08-2022;JC
136630288;Natalia;Peralta;natalia.peralta@tutamail.ro;56970752021;Web;15-11-2022;AC3
216598350;Isabel;Moreno;isabel.moreno@tutamail.sk;56955134027;Web;24-08-2022;JC
233122394;Patricia;Godoy;patricia.godoy@tutamail.us;56954391728;Call Center;06-01-2024;JC
116477580;Andrea;Suarez;andrea.suarez@tutamail.co;56920766504;Call Center;16-06-2022;JC
171285844;Pamela;Flores;pamela.flores@tutamail.ar;56933730610;Email;28-08-2022;AC2
145806712;Teresa;Arias;teresa.arias@tutamail.ro;56972212267;Web;05-06-2023;AC3
202211771;Jorge;Figueroa;jorge.figueroa@gmx.com;56929858748;Email;07-11-2023;AC3
231485104;Fernanda;Sanchez;fernanda.sanchez@tutamail.kr;56995716943;Email;21-07-2023;AC2
103438438;Claudia;Vargas;claudia.vargas@me.com;56990502670;Web;09-08-2023;JC
230108714;Natalia;Godoy;natalia.godoy@outlook.com;56936616404;Web;03-11-2023;AC3
162407058;Alejandro;Molina;alejandro.molina@aol.com;56939423933;Web;20-08-2023;AC1
213913948;Mauricio;Perez;mauricio.perez@tutamail.be;56968932979;Email;02-09-2022;AC3
104505082;Andres;Ponce;andres.ponce@tutamail.pl;56931027361;Email;05-08-2022;AC1
209989069;Juan;Alvarez;juan.alvarez@tutamail.co;56987859733;Web;30-11-2023;AC2
177529818;Andrea;Rios;andrea.rios@gmail.com;56948758455;Web;08-06-2023;JC
150000254;Margarita;Gonzalez;margarita.gonzalez@tutamail.cz;56953151118;Call Center;06-01-2023;AC3
184390698;Andrea;Mendez;andrea.mendez@zoho.com;56969376312;Web;15-02-2024;JC
127638357;Manuel;Martinez;manuel.martinez@tutamail.jp;56912114795;Call Center;23-12-2022;AC2
184812851;Andrea;Peralta;andrea.peralta@tutamail.com;56963423965;Call Center;16-04-2024;AC3
175372644;Isabel;Martinez;isabel.martinez@tutamail.au;56907735467;Web;13-09-2023;AC2
141782355;Teresa;Nunez;teresa.nunez@outlook.com;56901410000;Email;22-09-2022;JC
217436184;Antonia;Diaz;antonia.diaz@yopmail.com;56984705028;Web;16-10-2022;AC1
231007873;Andrea;Vargas;andrea.vargas@tutamail.be;56949504179;Web;07-09-2022;AC1
174062943;Andrea;Carrizo;andrea.carrizo@icloud.com;56968307721;Web;12-08-2022;AC1
150697794;Sofia;Figueroa;sofia.figueroa@tutamail.hu;56948137492;Call Center;11-03-2023;AC2
162125958;Victor;Figueroa;victor.figueroa@tutamail.ch;56985203396;Web;21-06-2023;AC1
223055613;Carmen;Molina;carmen.molina@tutamail.us;56932439978;Call Center;18-09-2023;AC3
236379450;Roberto;Hernandez;roberto.hernandez@tutamail.jp;56964257424;Call Center;05-08-2022;JC
107426191;Alvaro;Castro;alvaro.castro@tutamail.mx;56963423574;Web;17-10-2023;AC1
232337974;Sofia;Ponce;sofia.ponce@tutamail.id;56971139426;Web;27-12-2023;JC
140908584;Rosa;Coronel;rosa.coronel@tutamail.jp;56942173607;Email;12-08-2022;AC1
22254789K;Victor;Ojeda;victor.ojeda@tutamail.fr;56912346222;Email;09-06-2022;AC2
109647446;Pedro;Nunez;pedro.nunez@tutamail.es;56911017736;Email;23-09-2023;JC
143134792;Daniel;Silva;daniel.silva@me.com;56949637825;Call Center;29-06-2023;AC3
225668043;Florencia;Vargas;florencia.vargas@tutamail.at;56926409691;Email;23-05-2024;AC2
106735298;Fernando;Vidal;fernando.vidal@tutamail.au;56979980092;Web;23-11-2023;AC1
208093304;Laura;Ferreyra;laura.ferreyra@tutamail.us;56988846942;Email;11-04-2023;JC
259554497;Natalia;Ponce;natalia.ponce@tutamail.it;56917703967;Email;25-08-2022;AC1
126302436;Isabel;Moreno;isabel.moreno@tutamail.hk;56975351836;Web;27-12-2022;AC2
179439166;Sofia;Carrizo;sofia.carrizo@tutamail.au;56910608609;Call Center;04-12-2022;JC
101572072;Patricia;Ferreyra;patricia.ferreyra@tutamail.hu;56994501008;Email;15-05-2023;AC1
137543990;Javiera;Ojeda;javiera.ojeda@tutamail.cl;56982796003;Web;10-09-2022;JC
144570626;Carolina;Moreno;carolina.moreno@tutamail.fr;56975719931;Web;22-02-2024;AC1
253630418;Claudio;Ojeda;claudio.ojeda@tutamail.cl;56908482280;Call Center;12-04-2024;AC3
255014005;Ana;Garcia;ana.garcia@tutamail.us;56961397945;Web;20-07-2022;JC
182488275;Fernanda;Carrizo;fernanda.carrizo@tutamail.ar;56949153080;Call Center;03-04-2023;AC1
113286407;Ana;Ponce;ana.ponce@tutamail.net;56998130165;Call Center;11-10-2022;AC3
155151595;Fernanda;Carrizo;fernanda.carrizo@yahoo.com;56921375581;Call Center;16-01-2024;AC1
207323861;Florencia;Coronel;florencia.coronel@tutamail.es;56943318824;Email;26-06-2023;JC
208189263;Andrea;Ferreyra;andrea.ferreyra@tutamail.be;56997267684;Web;12-05-2023;AC2
232017694;Antonia;Ojeda;antonia.ojeda@tutamail.net;56990951713;Web;23-01-2023;AC1
135324337;Patricia;Vargas;patricia.vargas@tutamail.hu;56956877247;Web;23-08-2022;AC2
212337153;Diego;Vega;diego.vega@tutamail.kr;56949291810;Web;11-02-2024;AC3
243149207;Javiera;Suarez;javiera.suarez@tutamail.in;56999513306;Web;28-08-2023;AC3
163851733;Rosa;Castro;rosa.castro@yandex.com;56941765752;Email;17-09-2022;AC1
164656527;Pamela;Cordoba;pamela.cordoba@tutamail.hk;56980761022;Web;02-09-2023;JC
226913270;Isabel;Rodriguez;isabel.rodriguez@mail.com;56982297993;Web;13-01-2024;AC3
224878346;Felipe;Ponce;felipe.ponce@inbox.com;56903983628;Email;17-10-2023;AC2
10225368K;Daniela;Torres;daniela.torres@tutamail.us;56985383066;Web;30-11-2022;JC
187974992;Ana;Hernandez;ana.hernandez@tutamail.in;56925337911;Call Center;15-04-2023;AC3
106093962;Teresa;Figueroa;teresa.figueroa@tutamail.nz;56940667926;Web;23-10-2022;AC3
192023998;Margarita;Ferreyra;margarita.ferreyra@tutamail.tw;56923655263;Call Center;11-02-2023;AC3
196274618;Florencia;Caceres;florencia.caceres@yahoo.com;56922944567;Email;23-03-2023;JC
231694463;Florencia;Vega;florencia.vega@yopmail.com;56917188352;Web;13-06-2022;AC3
156323810;Ana;Campos;ana.campos@tutamail.nz;56942098518;Email;06-02-2023;JC
172948332;Florencia;Fernandez;florencia.fernandez@tutamail.ro;56978484073;Web;12-08-2023;AC1
112719679;Mauricio;Hernandez;mauricio.hernandez@tutamail.tr;56925641213;Email;07-04-2023;AC1
171396646;Paula;Caceres;paula.caceres@mail.com;56908567790;Call Center;03-06-2023;JC
185923258;Teresa;Rodriguez;teresa.rodriguez@tutamail.fr;56980564529;Email;31-03-2023;AC2
137286459;Isabel;Arias;isabel.arias@tutamail.hu;56917565882;Email;26-05-2022;AC1
167322719;Carmen;Luna;carmen.luna@gmx.com;56986468083;Call Center;10-05-2024;JC
192360404;Eduardo;Vargas;eduardo.vargas@tutamail.us;56972367998;Call Center;18-10-2023;AC3
193182968;Andrea;Peralta;andrea.peralta@outlook.com;56959579179;Email;10-04-2024;AC3
258082532;Daniela;Castro;daniela.castro@tutamail.tw;56903744872;Web;18-05-2024;AC2
176057726;Daniel;Ruiz;daniel.ruiz@aol.com;56911403422;Web;29-03-2023;AC3
158206579;Ricardo;Ponce;ricardo.ponce@tutamail.nz;56949476985;Email;19-01-2024;AC2
152577869;Luis;Suarez;luis.suarez@tutamail.id;56932128946;Call Center;21-08-2022;JC
173511779;Sofia;Vidal;sofia.vidal@tutamail.pl;56979772563;Email;28-04-2024;JC
16074121K;Raul;Hernandez;raul.hernandez@tutamail.gr;56929728524;Web;11-07-2023;AC2
107932194;Florencia;Rojas;florencia.rojas@zoho.com;56983301362;Call Center;18-05-2024;AC2
149780084;Veronica;Fernandez;veronica.fernandez@tutamail.de;56962977731;Call Center;29-07-2022;AC3
252549838;Sergio;Hernandez;sergio.hernandez@yandex.com;56967462845;Email;17-06-2023;AC1
136585118;Patricia;Perez;patricia.perez@tutamail.cn;56959197265;Email;21-01-2024;AC2
217883520;Catalina;Gimenez;catalina.gimenez@tutamail.tr;56901067432;Email;27-02-2023;AC1
162301586;Juan;Peralta;juan.peralta@live.com;56933306123;Call Center;05-01-2023;AC2
113129247;Hernan;Ojeda;hernan.ojeda@tutamail.hk;56959803915;Email;22-08-2023;AC1
159049566;Carmen;Hernandez;carmen.hernandez@gmx.com;56967748683;Call Center;11-02-2023;AC1
132508542;Patricia;Hernandez;patricia.hernandez@tutamail.tw;56915964300;Call Center;11-07-2023;AC1
217853079;Daniel;Rodriguez;daniel.rodriguez@tutamail.de;56979481271;Call Center;30-12-2022;AC3
182326968;Alvaro;Ojeda;alvaro.ojeda@tutamail.tw;56954750018;Email;20-04-2023;JC
134208651;Rosa;Cardozo;rosa.cardozo@tutamail.au;56917200633;Email;03-04-2024;AC2
259201527;Andrea;Garcia;andrea.garcia@yopmail.com;56975060579;Call Center;27-09-2022;JC
128475168;Hernan;Carrizo;hernan.carrizo@icloud.com;56949859064;Web;31-08-2022;JC
177074837;Patricia;Gimenez;patricia.gimenez@tutamail.mx;56939231105;Call Center;03-06-2022;AC2
256588579;Patricia;Gimenez;patricia.gimenez@aol.com;56972897386;Email;02-07-2023;JC
239956947;Gonzalo;Peralta;gonzalo.peralta@tutamail.pl;56902696701;Web;29-05-2023;AC3
112599185;Rodrigo;Hernandez;rodrigo.hernandez@protonmail.com;56987240221;Email;24-02-2024;AC3
104123600;Paula;Castro;paula.castro@tutamail.co;56945645429;Email;20-11-2022;AC1
118689909;Natalia;Molina;natalia.molina@tutamail.bg;56900270072;Call Center;07-02-2023;JC
22435407K;Loreto;Ramirez;loreto.ramirez@tutanota.com;56928171457;Call Center;25-01-2024;AC3
253405384;Carolina;Ponce;carolina.ponce@icloud.com;56952978412;Call Center;27-01-2024;JC
208540351;Javiera;Ferreyra;javiera.ferreyra@tutamail.cl;56924208809;Email;12-08-2023;JC
174791228;Margarita;Jimenez;margarita.jimenez@tutamail.pt;56940670150;Web;01-11-2023;JC
177855103;Andrea;Ponce;andrea.ponce@tutamail.cl;56937919073;Call Center;21-10-2022;JC
191015754;Jose;Campos;jose.campos@yahoo.com;56923334354;Call Center;24-06-2023;AC3
137230054;Antonia;Gonzalez;antonia.gonzalez@tutamail.eu;56964934436;Email;19-10-2023;AC2
142697025;Teresa;Coronel;teresa.coronel@tutamail.ca;56926177158;Call Center;26-12-2022;JC
172511473;Javiera;Lopez;javiera.lopez@tutamail.pl;56976718978;Web;28-07-2023;AC3
127212090;Patricia;Ponce;patricia.ponce@tutamail.pt;56950701283;Web;28-07-2022;AC1
20517611K;Sofia;Campos;sofia.campos@tutamail.ca;56900552232;Call Center;21-02-2023;AC3
119180341;Fernando;Martinez;fernando.martinez@icloud.com;56961414183;Email;05-06-2023;AC2
193577393;Eduardo;Rojas;eduardo.rojas@tutamail.in;56910803301;Call Center;27-09-2023;AC2
181220414;Laura;Vazquez;laura.vazquez@tutamail.tr;56938115773;Web;08-10-2023;AC2
231703306;Javiera;Vidal;javiera.vidal@tutamail.us;56991440784;Call Center;08-08-2023;AC2
195113440;Rosa;Silva;rosa.silva@tutamail.cz;56951009927;Call Center;16-02-2023;AC2
21491686K;Luis;Gimenez;luis.gimenez@me.com;56928522959;Web;13-11-2023;AC1
187043360;Diego;Molina;diego.molina@tutamail.au;56941676192;Email;11-04-2024;AC3
121864223;Carmen;Ponce;carmen.ponce@tutamail.hu;56975583680;Email;19-12-2022;JC
236341674;Pablo;Martinez;pablo.martinez@tutamail.gr;56974912894;Call Center;01-07-2023;AC2
145088275;Paula;Acosta;paula.acosta@tutamail.pl;56994818444;Web;03-06-2022;AC1
258179137;Andres;Peralta;andres.peralta@zoho.com;56932626690;Email;29-08-2023;JC
16995528K;Rodrigo;Cardozo;rodrigo.cardozo@outlook.com;56900649402;Email;15-09-2023;AC2
140881147;Cristian;Caceres;cristian.caceres@tutamail.sk;56912613244;Web;24-07-2022;AC3
252635653;Sofia;Arias;sofia.arias@gmail.com;56980681422;Email;13-07-2023;AC2
253013605;Antonia;Cordoba;antonia.cordoba@tutamail.mx;56901932988;Web;18-03-2024;AC3
236773264;Felipe;Mendez;felipe.mendez@tutamail.cl;56946754703;Call Center;15-10-2022;JC
199315315;Javiera;Aguirre;javiera.aguirre@tutamail.at;56998111455;Email;23-06-2023;AC2
13283945K;Carmen;Gonzalez;carmen.gonzalez@outlook.com;56957158916;Call Center;29-10-2022;AC2
105170203;Francisco;Gomez;francisco.gomez@tutamail.ch;56932592673;Email;29-04-2023;AC2
149942068;Catalina;Ortiz;catalina.ortiz@tutamail.org;56929757280;Call Center;10-06-2022;AC2
118386949;Cristian;Mendez;cristian.mendez@tutamail.in;56915896726;Call Center;26-12-2023;AC1
214354861;Javiera;Romero;javiera.romero@msn.com;56977280566;Email;29-10-2023;AC1
118684567;Florencia;Castro;florencia.castro@tutamail.hu;56923367728;Web;29-05-2023;AC1
244267734;Carmen;Ramirez;carmen.ramirez@tutamail.net;56921712895;Call Center;17-03-2024;AC3
120747142;Pamela;Peralta;pamela.peralta@tutamail.org;56909990170;Call Center;03-07-2022;AC1
123987268;Paula;Suarez;paula.suarez@yandex.com;56907859556;Call Center;10-07-2023;AC1
238822998;Constanza;Rios;constanza.rios@tutamail.ca;56955913272;Web;24-09-2023;AC1
247951997;Javiera;Cabrera;javiera.cabrera@tutamail.sk;56996719780;Email;23-03-2024;JC
113146710;Carmen;Alvarez;carmen.alvarez@icloud.com;56950077883;Call Center;06-12-2023;AC2
102425146;Sebastian;Nunez;sebastian.nunez@me.com;56953791449;Web;28-08-2023;AC2
236218376;Fernanda;Sanchez;fernanda.sanchez@tutamail.sk;56923542619;Email;22-09-2022;JC
117832759;Andrea;Suarez;andrea.suarez@tutamail.au;56939833340;Web;03-09-2022;AC3
178115219;Alvaro;Vargas;alvaro.vargas@yahoo.com;56998132927;Email;23-06-2022;AC3
251000034;Rodrigo;Silva;rodrigo.silva@tutamail.ch;56965652044;Web;06-12-2022;AC3
190665437;Francisco;Nunez;francisco.nunez@inbox.com;56948573086;Call Center;16-01-2023;AC2
110916914;Isabel;Coronel;isabel.coronel@zoho.com;56965293608;Email;14-05-2024;JC
25970412K;Isabel;Ramirez;isabel.ramirez@tutamail.co;56905646335;Web;29-04-2024;AC2
162927361;Veronica;Lopez;veronica.lopez@tutamail.us;56987861525;Web;17-04-2024;JC
25966425K;Sofia;Peralta;sofia.peralta@tutamail.cz;56943818887;Call Center;29-11-2023;AC3
129620110;Elena;Arias;elena.arias@tutamail.org;56932559028;Email;06-11-2022;AC1
137928396;Andrea;Cordoba;andrea.cordoba@yahoo.com;56930719652;Web;11-07-2022;AC3
190412938;Fernando;Rios;fernando.rios@tutanota.com;56949114170;Web;20-05-2024;JC
